timestamp,elapsed_sec,sum_next_o_id
2026-04-25 23:13:28,0,30010000
2026-04-25 23:13:29,1,30010000
2026-04-25 23:13:30,2,30010043
2026-04-25 23:13:31,3,30010251
2026-04-25 23:13:32,4,30010588
2026-04-25 23:13:34,6,30011071
2026-04-25 23:13:35,7,30011706
2026-04-25 23:13:36,8,30012492
2026-04-25 23:13:37,9,30013398
2026-04-25 23:13:38,10,30014492
2026-04-25 23:13:39,11,30015668
2026-04-25 23:13:40,12,30016973
2026-04-25 23:13:41,13,30018366
2026-04-25 23:13:42,14,30019869
2026-04-25 23:13:43,15,30021526
2026-04-25 23:13:44,16,30023245
2026-04-25 23:13:45,17,30025098
2026-04-25 23:13:46,18,30027076
2026-04-25 23:13:47,19,30029157
2026-04-25 23:13:48,20,30031420
2026-04-25 23:13:49,21,30033757
2026-04-25 23:13:50,22,30036097
2026-04-25 23:13:51,23,30038542
2026-04-25 23:13:52,24,30041086
2026-04-25 23:13:53,25,30043758
2026-04-25 23:13:54,26,30046530
2026-04-25 23:13:55,27,30049400
2026-04-25 23:13:56,28,30052346
2026-04-25 23:13:57,29,30055394
2026-04-25 23:13:58,30,30058553
2026-04-25 23:13:59,31,30061759
2026-04-25 23:14:00,32,30065098
2026-04-25 23:14:01,33,30068527
2026-04-25 23:14:02,34,30071983
2026-04-25 23:14:03,35,30075441
2026-04-25 23:14:04,36,30078929
2026-04-25 23:14:05,37,30082461
2026-04-25 23:14:06,38,30085996
2026-04-25 23:14:07,39,30089560
2026-04-25 23:14:08,40,30093263
2026-04-25 23:14:09,41,30096915
2026-04-25 23:14:10,43,30100673
2026-04-25 23:14:12,44,30104446
2026-04-25 23:14:13,45,30108214
2026-04-25 23:14:14,46,30112079
2026-04-25 23:14:15,47,30115931
2026-04-25 23:14:16,48,30119846
2026-04-25 23:14:17,49,30123672
2026-04-25 23:14:18,50,30127592
2026-04-25 23:14:19,51,30131554
2026-04-25 23:14:20,52,30135446
2026-04-25 23:14:21,53,30139419
2026-04-25 23:14:22,54,30143481
2026-04-25 23:14:23,55,30147559
2026-04-25 23:14:24,56,30151646
2026-04-25 23:14:25,57,30155731
2026-04-25 23:14:26,58,30159829
2026-04-25 23:14:27,59,30163887
2026-04-25 23:14:28,60,30168097
2026-04-25 23:14:29,61,30172190
2026-04-25 23:14:30,62,30176518
2026-04-25 23:14:31,63,30180779
2026-04-25 23:14:32,64,30184874
2026-04-25 23:14:33,65,30189029
2026-04-25 23:14:34,66,30193211
2026-04-25 23:14:35,67,30197411
2026-04-25 23:14:36,68,30201481
2026-04-25 23:14:37,69,30205572
2026-04-25 23:14:38,70,30209725
2026-04-25 23:14:40,72,30213868
2026-04-25 23:14:41,73,30217950
2026-04-25 23:14:42,74,30222137
2026-04-25 23:14:43,75,30226238
2026-04-25 23:14:44,76,30230409
2026-04-25 23:14:45,77,30234483
2026-04-25 23:14:46,78,30238695
2026-04-25 23:14:47,79,30242827
2026-04-25 23:14:48,80,30247107
2026-04-25 23:14:49,81,30251370
2026-04-25 23:14:50,82,30255531
2026-04-25 23:14:51,83,30259790
2026-04-25 23:14:52,84,30264090
2026-04-25 23:14:53,85,30268328
2026-04-25 23:14:54,86,30272640
2026-04-25 23:14:55,87,30276898
2026-04-25 23:14:56,88,30281246
2026-04-25 23:14:57,89,30285631
2026-04-25 23:14:58,90,30289961
2026-04-25 23:14:59,91,30294291
2026-04-25 23:15:00,92,30298639
2026-04-25 23:15:01,93,30302933
2026-04-25 23:15:02,94,30307247
2026-04-25 23:15:03,95,30311649
