timestamp,elapsed_sec,sum_next_o_id
2026-04-28 15:16:28,0,30010000
2026-04-28 15:16:29,1,30010000
2026-04-28 15:16:30,2,30010049
2026-04-28 15:16:31,3,30010250
2026-04-28 15:16:32,4,30010622
2026-04-28 15:16:33,5,30011065
2026-04-28 15:16:34,6,30011705
2026-04-28 15:16:35,7,30012469
2026-04-28 15:16:36,8,30013385
2026-04-28 15:16:37,9,30014471
2026-04-28 15:16:38,10,30015638
2026-04-28 15:16:39,11,30016954
2026-04-28 15:16:40,12,30018325
2026-04-28 15:16:41,13,30019866
2026-04-28 15:16:42,14,30021505
2026-04-28 15:16:43,15,30023259
2026-04-28 15:16:44,16,30025150
2026-04-28 15:16:45,17,30027192
2026-04-28 15:16:46,18,30029295
2026-04-28 15:16:47,19,30031474
2026-04-28 15:16:48,20,30033724
2026-04-28 15:16:49,21,30036063
2026-04-28 15:16:50,22,30038566
2026-04-28 15:16:51,23,30041112
2026-04-28 15:16:52,24,30043794
2026-04-28 15:16:53,25,30046497
2026-04-28 15:16:54,26,30049280
2026-04-28 15:16:55,27,30052227
2026-04-28 15:16:56,28,30055228
2026-04-28 15:16:57,29,30058351
2026-04-28 15:16:58,30,30061570
2026-04-28 15:16:59,31,30064782
2026-04-28 15:17:00,32,30068081
2026-04-28 15:17:01,33,30071476
2026-04-28 15:17:02,34,30074971
2026-04-28 15:17:03,35,30078374
2026-04-28 15:17:04,36,30081836
2026-04-28 15:17:05,37,30085335
2026-04-28 15:17:07,39,30088870
2026-04-28 15:17:08,40,30092513
2026-04-28 15:17:09,41,30096036
2026-04-28 15:17:10,42,30099683
2026-04-28 15:17:11,43,30103350
2026-04-28 15:17:12,44,30107073
2026-04-28 15:17:13,45,30110877
2026-04-28 15:17:14,46,30114653
2026-04-28 15:17:15,47,30118488
2026-04-28 15:17:16,48,30122339
2026-04-28 15:17:17,49,30126205
2026-04-28 15:17:18,50,30129815
2026-04-28 15:17:19,51,30133748
2026-04-28 15:17:20,52,30137865
2026-04-28 15:17:21,53,30141932
2026-04-28 15:17:22,54,30145919
2026-04-28 15:17:23,55,30150039
2026-04-28 15:17:24,56,30154135
2026-04-28 15:17:25,57,30158267
2026-04-28 15:17:26,58,30162312
2026-04-28 15:17:27,59,30166343
2026-04-28 15:17:28,60,30170525
2026-04-28 15:17:29,61,30174691
2026-04-28 15:17:30,62,30178834
2026-04-28 15:17:31,63,30182811
2026-04-28 15:17:32,64,30186844
2026-04-28 15:17:33,65,30190964
2026-04-28 15:17:34,66,30195026
2026-04-28 15:17:36,68,30199136
2026-04-28 15:17:37,69,30203239
2026-04-28 15:17:38,70,30207374
2026-04-28 15:17:39,71,30211574
2026-04-28 15:17:40,72,30215752
2026-04-28 15:17:41,73,30219929
2026-04-28 15:17:42,74,30224093
2026-04-28 15:17:43,75,30228222
2026-04-28 15:17:44,76,30232360
2026-04-28 15:17:45,77,30236541
2026-04-28 15:17:46,78,30240666
2026-04-28 15:17:47,79,30244871
2026-04-28 15:17:48,80,30249036
2026-04-28 15:17:49,81,30253197
2026-04-28 15:17:50,82,30257333
2026-04-28 15:17:51,83,30261513
2026-04-28 15:17:52,84,30265628
2026-04-28 15:17:53,85,30269847
2026-04-28 15:17:54,86,30274012
2026-04-28 15:17:55,87,30278231
2026-04-28 15:17:56,88,30282391
2026-04-28 15:17:57,89,30286609
2026-04-28 15:17:58,90,30290718
2026-04-28 15:17:59,91,30294811
2026-04-28 15:18:00,92,30298963
2026-04-28 15:18:01,93,30303076
2026-04-28 15:18:03,95,30307146
2026-04-28 15:18:04,96,30311299
2026-04-28 15:18:05,97,30315433
2026-04-28 15:18:06,98,30319565
2026-04-28 15:18:07,99,30323646
2026-04-28 15:18:08,100,30327770
2026-04-28 15:18:09,101,30332059
2026-04-28 15:18:10,102,30336315
2026-04-28 15:18:11,103,30340443
2026-04-28 15:18:12,104,30344601
2026-04-28 15:18:13,105,30348821
2026-04-28 15:18:14,106,30353114
2026-04-28 15:18:15,107,30357310
2026-04-28 15:18:16,108,30361558
2026-04-28 15:18:17,109,30365709
2026-04-28 15:18:18,110,30369898
2026-04-28 15:18:19,111,30374163
2026-04-28 15:18:20,112,30378402
2026-04-28 15:18:21,113,30382609
2026-04-28 15:18:22,114,30386765
2026-04-28 15:18:23,115,30390972
2026-04-28 15:18:24,116,30395146
2026-04-28 15:18:25,117,30399367
2026-04-28 15:18:26,118,30403633
2026-04-28 15:18:27,119,30407804
2026-04-28 15:18:28,121,30411985
2026-04-28 15:18:30,122,30416165
2026-04-28 15:18:31,123,30420406
2026-04-28 15:18:32,124,30424659
2026-04-28 15:18:33,125,30428872
2026-04-28 15:18:34,126,30433030
2026-04-28 15:18:35,127,30437251
2026-04-28 15:18:36,128,30441413
2026-04-28 15:18:37,129,30445621
